Row,Col,Min,Max,Avg,Sum,Count
0,0,0,2,1,1278,1041
0,1,0,2,0,489,1041
0,2,0,2,0,622,1041
0,3,0,2,0,571,1041
0,4,0,2,0,254,1041
0,5,0,2,0,173,1041
0,6,0,2,0,343,1041
0,7,0,2,0,117,1041
0,8,0,2,0,1012,1041
0,9,0,2,0,376,1041
0,10,0,1,0,579,1041
0,11,0,2,0,583,1041
0,12,0,2,0,401,1041
0,13,0,2,0,609,1041
0,14,0,3,1,1290,1041
0,15,1,4,2,2191,1041
1,0,0,2,1,1331,1063
1,1,0,2,0,644,1063
1,2,0,2,0,731,1063
1,3,0,2,0,528,1063
1,4,0,2,0,285,1063
1,5,0,2,0,187,1063
1,6,0,2,0,368,1063
1,7,0,1,0,87,1063
1,8,0,3,0,1057,1063
1,9,0,2,0,404,1063
1,10,0,1,0,601,1063
1,11,0,2,0,578,1063
1,12,0,2,0,381,1063
1,13,0,2,0,437,1063
1,14,0,2,0,772,1063
1,15,0,2,0,721,1063
2,0,0,2,1,1195,979
2,1,0,2,0,501,979
2,2,0,2,0,538,979
2,3,0,2,0,498,979
2,4,0,2,0,313,979
2,5,0,2,0,163,979
2,6,0,2,0,368,979
2,7,0,1,0,215,979
2,8,0,2,1,1128,979
2,9,0,2,0,358,979
2,10,0,2,0,399,979
2,11,255,0,0,0,0
2,12,0,2,0,156,979
2,13,0,2,0,210,979
2,14,0,2,0,417,979
2,15,0,2,0,282,979
3,0,0,2,1,986,796
3,1,0,2,0,402,796
3,2,0,2,0,463,796
3,3,0,2,0,444,796
3,4,0,2,0,537,796
3,5,0,2,0,249,796
3,6,0,2,0,348,796
3,7,0,1,0,111,796
3,8,0,2,1,928,796
3,9,0,2,0,407,796
3,10,0,1,0,343,796
3,11,0,2,0,367,796
3,12,0,2,0,159,796
3,13,0,1,0,134,796
3,14,0,2,0,267,796
3,15,0,2,0,226,796
4,0,0,2,1,1229,925
4,1,0,2,0,644,925
4,2,0,3,0,816,925
4,3,0,2,0,514,925
4,4,0,2,0,336,925
4,5,0,2,0,319,925
4,6,0,3,0,605,925
4,7,0,1,0,94,925
4,8,0,2,1,1003,925
4,9,0,2,0,408,925
4,10,255,0,0,0,0
4,11,0,2,0,457,925
4,12,0,1,0,99,925
4,13,0,2,0,53,925
4,14,0,2,0,255,925
4,15,255,0,0,0,0
5,0,0,2,1,1477,1102
5,1,0,2,0,837,1102
5,2,0,2,0,795,1102
5,3,0,3,0,490,1102
5,4,0,2,0,395,1102
5,5,0,2,0,376,1102
5,6,0,2,0,580,1102
5,7,0,2,0,281,1102
5,8,0,2,1,1358,1102
5,9,0,2,0,616,1102
5,10,0,1,0,424,1102
5,11,0,3,0,407,1102
5,12,0,2,0,197,1102
5,13,0,1,0,143,1102
5,14,0,1,0,336,1102
5,15,0,1,0,63,1102
6,0,0,2,1,1066,929
6,1,0,2,0,244,929
6,2,0,1,0,666,929
6,3,0,3,0,667,929
6,4,0,3,0,149,929
6,5,0,2,0,96,929
6,6,0,1,0,364,929
6,7,0,2,0,244,929
6,8,0,2,1,1082,929
6,9,0,2,0,173,929
6,10,255,0,0,0,0
6,11,0,3,0,615,929
6,12,0,2,0,48,929
6,13,0,2,0,40,929
6,14,0,1,0,107,929
6,15,0,2,0,136,929
7,0,0,2,1,1170,910
7,1,0,2,0,562,910
7,2,0,1,0,302,910
7,3,0,2,0,445,910
7,4,0,2,0,520,910
7,5,0,2,0,186,910
7,6,0,2,0,211,910
7,7,0,1,0,292,910
7,8,0,2,1,1119,910
7,9,0,2,0,885,910
7,10,255,0,0,0,0
7,11,0,2,0,504,910
7,12,0,2,0,245,910
7,13,255,0,0,0,0
7,14,0,2,0,157,910
7,15,255,0,0,0,0
